id,source_file,content,embedding
BAZNAS_11,SURAT EDARAN KETUA BADAN AMIL ZAKAT NASIONAL NOMOR 3 TAHUN 2023 TENTANG PERAN AKTIF DALAM PEMBANGUNAN NASIONAL,"B. PELAKSANAAN Sebagai lembaga pemerintah non struktural BAZNAS, BAZNAS Provinsi, BAZNAS Kabupaten/Kota melaksanakan kegiatan perencanaan dan terlibat aktif dalam program perencanaan pembangunan nasional. Keterlibatan BAZNAS dapat dilakukan dengan berpartisipasi dalam kegiatan musyawarah perencanaan pembangunan (Musrenbang), dengan melaksanakan hal-hal sebagai berikut: 1. Melakukan koordinasi dengan sekretaris daerah dan pemerintah daerah sesuai dengan tingkatannya. 2. Melaksanakan tahapan-tahapan sebagai berikut: a. bulan Januari Rapat Koordinasi Nasional (Rakornas) untuk menetapkan arah dan kebijakan prioritas pengelolaan zakat. BAZNAS Provinsi dan BAZNAS Kabupaten/Kota perlu mengusulkan kebijakan terkait: 1) optimalisasi pengumpulan zakat di lingkungan pemerintahan daerah dengan pemotongan zakat bagi aparatur negara pada pemerintahan daerah yang telah mencapai syarat wajib zakat melalui BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota sesuai dengan kewenangannya; 2) sinergi program penyaluran ZIS-DSKL dalam program pemerintah daerah terkait pengentasan kemiskinan harus berpegang pada asas pengelolaan zakat dan prinsip 3 (tiga) Aman yaitu aman syar'i, aman regulasi, dan aman NKRI; 3) sinergi program penyaluran ZIS-DSKL dalam program pemerintah daerah terkait pengentasan kemiskinan diutamakan pada program prioritas penyaluran nasional; 4) sinergi program penyaluran ZIS-DSKL dalam program pemerintah daerah terkait pengentasan kemiskinan dapat melibatkan LAZ dan perwakilan LAZ yang ada di wilayah pemerintahan daerah masing-masing; dan 5) optimalisasi pengumpulan zakat dan sinergi program penyaluran ZIS-DSKL dalam program pemerintah daerah terkait pengentasan kemiskinan perlu dimasukkan sebagai hasil keputusan Musrenbang untuk dilaksanakan oleh pemerintah daerah, BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota, dan stakeholder pembangunan daerah lainnya. b. bulan Februari penyusunan kerangka ekonomi zakat dan kemampuan anggaran zakat; c. bulan Maret penyampaian pagu indikatif menjadi rancangan awal RKAT BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota; d. bulan April konsep RKAT BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota kemudian dimasukan sebagai usulan dalam musyawarah perencanaan pembangunan (Musrenbang); e. bulan Mei setelah musyawarah perencanaan pembangunan (Musrenbang), gambaran besar anggaran dan program RKAT dilakukan penetapan sesuai tingkatannya untuk tahun selanjutnya; f. bulan Juni sampai dengan September Penyusunan RKAT; g. bulan Oktober penetapan RKAT; dan h. bulan November pengesahan RKAT.",
BAZNAS_12,SURAT EDARAN KETUA BADAN AMIL ZAKAT NASIONAL NOMOR 2 TAHUN 2023 TENTANG MASA KERJA PIMPINAN BADAN AMIL ZAKAT NASIONAL PROVINSI DAN PIMPINAN BADAN AMIL ZAKAT NASIONAL KABUPATEN/KOTA,"Yth. 1. Para Gubernur; 2. Para Bupati/Walikota; 3. Para Pimpinan BAZNAS Provinsi; dan 4. Para Pimpinan BAZNAS Kabupaten/Kota. di Tempat Berdasarkan Peraturan Pemerintah Nomor 14 Tahun 2014 tentang Pelaksanaan Undang-Undang Nomor 23 Tahun 2011 tentang Pengelolaan Zakat Pasal 6 ayat (3) dan Pasal 14 ayat (1) dan Peraturan BAZNAS Nomor 1 Tahun 2019 tentang Tata Cara Pengangkatan dan Pemberhentian Pimpinan BAZNAS Provinsi dan Pimpinan BAZNAS Kabupaten/Kota Pasal 2 ayat (4) dan Pasal 3, dengan ini kami sampaikan beberapa hal sebagai berikut:",
BAZNAS_13,SURAT EDARAN KETUA BADAN AMIL ZAKAT NASIONAL NOMOR 2 TAHUN 2023 TENTANG MASA KERJA PIMPINAN BADAN AMIL ZAKAT NASIONAL PROVINSI DAN PIMPINAN BADAN AMIL ZAKAT NASIONAL KABUPATEN/KOTA,"1. Masa kerja (periode) Pimpinan BAZNAS provinsi dan Pimpinan BAZNAS kabupaten/kota dijabat selama 5 (lima) tahun dan dapat dipilih kembali untuk 1 (satu) kali masa jabatan. 2. Masa kerja (periode) sebagaimana dimaksud pada angka 1 dihitung sejak tanggal penetapan surat keputusan (SK) pengangkatan oleh Gubernur atau Bupati/Walikota sesuai dengan tingkatannya. 3. Dalam hal terdapat perbedaan masa kerja (periode) yang tercantum dalam surat pertimbangan pengangkatan Pimpinan dari BAZNAS dengan tanggal pengangkatan dalam surat keputusan Gubernur atau Bupati/Walikota sesuai dengan tingkatannya, maka yang digunakan sebagai dasar perhitungan masa kerja Pimpinan adalah sesuai tanggal pengangkatan dalam surat keputusan Gubernur atau Bupati/Walikota. Sehubungan dengan hal itu, maka kami menghimbau Gubernur dan Bupati/Walikota sebagai berikut; 1. Melakukan pergantian masa kerja (periode) Pimpinan BAZNAS provinsi dan Pimpinan BAZNAS kabupaten/kota tepat waktu sesuai tanggal masa kerja Pimpinan BAZNAS provinsi dan Pimpinan BAZNAS kabupaten/kota berakhir sesuai ketentuan peraturan perundangan-undangan, agar tidak adanya perpanjangan masa kerja Pimpinan BAZNAS provinsi dan Pimpinan BAZNAS kabupaten/kota dan/atau pengangkatan pelaksana tugas (Plt) Pimpinan BAZNAS provinsi dan Pimpinan BAZNAS kabupaten/kota. 2. Membentuk Panitia Seleksi Calon Pimpinan BAZNAS provinsi dan Calon Pimpinan BAZNAS kabupaten/kota berdasarkan surat keputusan Gubernur atau Bupati/Walikota 6 (enam) bulan sebelum masa kerja (periode) Pimpinan BAZNAS provinsi dan Pimpinan BAZNAS kabupaten/kota definitif berakhir dan Panitia Seleksi yang telah terbentuk melakukan proses seleksi merujuk kepada Peraturan BAZNAS Nomor 1 Tahun 2019 tentang Tata Cara Pengangkatan dan Pemberhentian Pimpinan BAZNAS Provinsi dan Pimpinan BAZNAS Kabupaten/Kota. 3. Mengangkat dan melantik pimpinan BAZNAS provinsi dan pimpinan BAZNAS kabupaten/kota berdasarkan dengan nama-nama yang dipertimbangkan oleh BAZNAS sesuai ketentuan peraturan perundang-undangan. Serta menghimbau Pimpinan BAZNAS provinsi dan Pimpinan BAZNAS kabupaten/kota sebagai berikut; 1. Terkait akan habisnya masa kerja (periode) Pimpinan BAZNAS provinsi, maka ketua BAZNAS provinsi memberitahukan secara tertulis kepada Gubernur atas masa kerja (periode) yang akan berakhir dan ditembuskan kepada Ketua BAZNAS dan Kepala Kantor Wilayah Kementerian Agama Provinsi. 2. Terkait akan habisnya masa kerja (periode) pimpinan BAZNAS kabupaten/kota, maka ketua BAZNAS kabupaten/kota memberitahukan secara tertulis kepada Bupati/Walikota atas masa kerja (periode) yang akan berakhir dan ditembuskan kepada Ketua BAZNAS Provinsi dan Kepala Kantor Wilayah Kementerian Agama Kabupaten/Kota. 3. Ketua BAZNAS provinsi melakukan koordinasi dan supervisi terhadap proses pergantian masa kerja (periode) pimpinan BAZNAS kabupaten/kota dengan melibatkan Kepala Kantor Wilayah Kementerian Provinsi dan/atau Kepala Kantor Kementerian Agama Kabupaten/Kota dan melaporkannya kepada Ketua BAZNAS.",
BAZNAS_14,SURAT EDARAN KETUA BADAN AMIL ZAKAT NASIONAL NOMOR 2 TAHUN 2023 TENTANG MASA KERJA PIMPINAN BADAN AMIL ZAKAT NASIONAL PROVINSI DAN PIMPINAN BADAN AMIL ZAKAT NASIONAL KABUPATEN/KOTA,"4. Pimpinan BAZNAS provinsi dan Pimpinan BAZNAS kabupaten/kota yang telah habis masa kerjanya secara hukum berhenti melakukan pengelolaan zakat, bagi Pimpinan BAZNAS provinsi dan Pimpinan BAZNAS kabupaten/kota yang tetap melakukan aktivitas pengelolaan zakat, infak/sedekah dan dana sosial keagamaan lainnya tanpa adanya proses yang sesuai dengan ketentuan peraturan perundang-undangan, maka dapat dinyatakan sebagai Amil yang tidak sah sehingga dapat diproses sebagai pelanggaran terhadap ketentuan Pasal 38 jo Pasal 41 Undang-Undang Nomor 23 Tahun 2011 tentang Pengelolaan Zakat, yang menyatakan bahwa: ""Setiap orang dilarang dengan sengaja bertindak selaku amil zakat melakukan pengumpulan, pendistribusian, atau pendayagunaan zakat tanpa izin pejabat yang berwenang."" (Pasal 38 Undang-Undang No. 23 Tahun 2011), dan ""Setiap orang yang dengan sengaja dan melawan hukum melanggar ketentuan sebagaimana dimaksud dalam Pasal 38 dipidana dengan pidana kurungan paling lama 1 (satu) tahun dan/atau pidana denda paling banyak Rp50.000.000,00 (lima puluh juta rupiah)."" (Pasal 41 Undang-Undang No. 23 Tahun 2011) Demikian Surat Edaran ini dibuat untuk diketahui dan menjadi perhatian bersama. Atas perhatian dan kerja sama Saudara, kami sampaikan terima kasih. Ditetapkan di : Jakarta pada tanggal : 16 Januari 2023 KETUA BADAN AMIL ZAKAT NASIONAL Ttd. PROF. DR. KH. NOOR ACHMAD, MA",
BAZNAS_15,SURAT EDARAN KETUA BADAN AMIL ZAKAT NASIONAL NOMOR 1 TAHUN 2023 TENTANG KEWAJIBAN MENJAGA NETRALITAS DALAM PENGELOLAAN ZAKAT,"A. DASAR HUKUM 1. Undang-Undang Nomor 23 Tahun 2011 tentang Pengelolaan Zakat. 2. Peraturan Pemerintah Nomor 14 Tahun 2014 tentang Pelaksanaan Undang-Undang Nomor 23 Tahun 2011 tentang Pengelolaan Zakat. 3. Peraturan Badan Amil Zakat Nasional Nomor 1 Tahun 2018 tentang Kode Etik Amil Zakat (Berita Negara Republik Indonesia Tahun 2019 Nomor 225). 4. Surat Edaran Ketua Badan Amil Zakat Nasional Nomor 1 Tahun 2018 tentang Kewajiban Netralitas Bagi Anggota BAZNAS, Pimpinan BAZNAS Provinsi, Pimpinan BAZNAS Kabupaten/Kota, Pimpinan Lembaga Amil Zakat, dan Amil Pelaksana pada Penyelenggaraan Pemilihan Umum Kepala Daerah, Anggota Legislatif, dan Presiden dan Wakil Presiden. 5. Surat Edaran Ketua Badan Amil Zakat Nasional Nomor 3 Tahun 2020 tentang Kewajiban Netralitas, Tidak Memihak dan Tidak Terlibat Politik Praktis Bagi Anggota BAZNAS, Pimpinan BAZNAS Provinsi, Pimpinan BAZNAS Kabupaten/Kota, Pimpinan Lembaga Amil Zakat, dan Amil Pelaksana Seluruh Indonesia Pada Penyelenggaraan Pemilihan Umum Kepala Daerah Serentak Tahun 2020. 6. Nota Kesepahaman antara Badan Amil Zakat Nasional dengan Badan Pengawas Pemilihan Umum Nomor BAZNAS 081/MoU/Ket/BAZNAS/06/2018 â Nomor BAWASLU 0547/K.BAWASLU/HM.02.00/VI/2018 tentang Pengawasan Netralitas Amil Zakat dalam Penyelenggaraan Pemilihan Kepala Daerah Tahun 2018 dan Pemilihan Umum Tahun 2019, tanggal 8 Juni 2018.
SURAT EDARAN KETUA BADAN AMIL ZAKAT NASIONAL NOMOR 1 TAHUN 2023 TENTANG KEWAJIBAN MENJAGA NETRALITAS DALAM PENGELOLAAN ZAKAT""",
BAZNAS_16,SURAT EDARAN KETUA BADAN AMIL ZAKAT NASIONAL NOMOR 1 TAHUN 2023 TENTANG KEWAJIBAN MENJAGA NETRALITAS DALAM PENGELOLAAN ZAKAT,"B. PELAKSANAAN KEWAJIBAN DAN LARANGAN 1. Dalam melaksanakan pengelolaan zakat, para Pimpinan BAZNAS, para Pimpinan BAZNAS Provinsi, para Pimpinan BAZNAS Kabupaten/Kota, para Pimpinan LAZ, Amil Pelaksana BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota, Amil Pelaksana LAZ, dan Pengurus UPZ melaksanakan prinsip 3 (tiga) Aman yaitu: a. Aman syari dengan melaksanakan pengelolaan zakat sesuai dengan ketentuan syariat Islam. b. Aman regulasi dengan melaksanakan pengelolaan zakat sesuai dengan ketentuan peraturan perundang-undangan yang berlaku. c. Aman NKRI dengan melaksanakan pengelolaan zakat yang selaras dengan semangat ketahanan, keamanan, dan keutuhan negara. 2. Para Pimpinan BAZNAS, para Pimpinan BAZNAS Provinsi, para Pimpinan BAZNAS Kabupaten/Kota, para Pimpinan LAZ, Amil Pelaksana BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota, Amil Pelaksana LAZ, dan Pengurus UPZ wajib melaksanakan pengelolaan zakat, infak, sedekah, dan dana sosial keagamaan lainnya sesuai ketentuan syariat Islam dan peraturan perundang-undangan. 3. Para Pimpinan BAZNAS, para Pimpinan BAZNAS Provinsi, para Pimpinan BAZNAS Kabupaten/Kota, para Pimpinan LAZ, Amil Pelaksana BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota, Amil Pelaksana LAZ, dan Pengurus UPZ wajib menjaga netralitas dari pengaruh politik praktis dengan: a. Tidak terlibat secara langsung maupun tidak langsung dalam kegiatan politik praktis; b. Tidak ikut serta sebagai pelaksana kampanye baik langsung maupun tidak langsung; c. Tidak menjadi peserta kampanye dan/atau mendukung kegiatan kampanye; d. Tidak mendaftarkan diri, mencalonkan diri dan/atau menggalang dukungan orang lain untuk terlibat dalam kegiatan politik praktis; dan/atau e. Tidak menjadi relawan, partisipasi, atau keikutsertaan dalam kegiatan politik praktis. Dalam hal melakukan kegiatan tersebut, maka yang bersangkutan harus mengundurkan diri dari jabatannya.",
BAZNAS_17,SURAT EDARAN KETUA BADAN AMIL ZAKAT NASIONAL NOMOR 1 TAHUN 2023 TENTANG KEWAJIBAN MENJAGA NETRALITAS DALAM PENGELOLAAN ZAKAT,"C. PENEGAKAN, PENGAWASAN, DAN EVALUASI 1. Terhadap para Pimpinan BAZNAS, para Pimpinan BAZNAS Provinsi, para Pimpinan BAZNAS Kabupaten/Kota, para Pimpinan LAZ, Amil Pelaksana BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota, Amil Pelaksana LAZ, dan Pengurus UPZ yang diduga melakukan pelanggaran netralitas dilaporkan kepada BAZNAS c.q. Direktorat Audit, Kepatuhan, dan Manajemen Risiko. 2. Jika hasil pemeriksaan sebagaimana dimaksud pada angka 1 (satu) dinyatakan terdapat pelanggaran kode etik, maka penyelesaian dilaksanakan berdasarkan Peraturan Badan Amil Zakat Nasional Nomor 1 Tahun 2018 tentang Kode Etik Amil Zakat.",
BAZNAS_18,SURAT EDARAN KETUA BADAN AMIL ZAKAT NASIONAL NOMOR 1 TAHUN 2023 TENTANG KEWAJIBAN MENJAGA NETRALITAS DALAM PENGELOLAAN ZAKAT,"D. PENUTUP Terhadap para Pimpinan BAZNAS, para Pimpinan BAZNAS Provinsi, para Pimpinan BAZNAS Kabupaten/Kota, para Pimpinan LAZ, Amil Pelaksana BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota, Amil Pelaksana LAZ, dan Pengurus UPZ, yang melanggar ketentuan sebagaimana disebutkan di atas dan tidak mengajukan permohonan mengundurkan diri, dikenakan sanksi sesuai ketentuan peraturan perundang-undangan baik administratif maupun pidana serta aturan BAZNAS. Para Pimpinan BAZNAS, para Pimpinan BAZNAS Provinsi, para Pimpinan BAZNAS Kabupaten/Kota, para Pimpinan LAZ, Amil Pelaksana BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota, Amil Pelaksana LAZ, dan Pengurus UPZ wajib: 1. melaksanakan dan mensosialisasikan Surat Edaran Ketua BAZNAS ini dengan sebaik-baiknya. 2. memberikan kesempatan kepada Amil Zakat untuk melaksanakan prinsip 3 (tiga) Aman. 3. melakukan pengawasan kepada Amil Zakat yang menyalahi ketentuan syariat Islam dan peraturan perundang-undangan. 4. melakukan tindakan dengan melaporkan setiap kepada BAZNAS sesuai kewenangan yang diatur dalam peraturan perundang-undangan. Demikian Surat Edaran ini dibuat untuk melaksanakan prinsip 3 (tiga) Aman serta menegakkan netralitas dan menjaga profesionalitas pengelolaan zakat. Atas perhatian dan kerja sama Saudara, kami sampaikan terima kasih. Ditetapkan di Jakarta pada tanggal 5 Januari 2023 KETUA BADAN AMIL ZAKAT NASIONAL Ttd. PROF. DR. KH. NOOR ACHMAD, MA Tembusan Yth.: 1. Menteri Agama Republik Indonesia 2. Menteri Dalam Negeri Republik Indonesia",
BAZNAS_19,"PERATURAN KETUA BADAN AMIL ZAKAT NASIONAL REPUBLIK INDONESIA NOMOR 5 TAHUN 2024 TENTANG PEDOMAN PENGGUNAAN APLIKASI MENARA MASJID BAGI BAZNAS, BAZNAS PROVINSI, DAN BAZNAS KABUPATEN/KOTA","Menimbang : a. bahwa pengelolaan zakat, infak, sedekah, dan dana sosial keagamaan lainnya di lingkungan masjid memiliki kekhususan sehingga perlu diatur secara khusus; b. bahwa berdasarkan kekhususan sebagaimana dimaksud dalam huruf a, perlu aplikasi khusus yang dapat digunakan untuk pencatatan pengelolaan zakat, infak, sedekah, dan dana sosial keagamaan lainnya di lingkungan masjid; c. bahwa berdasarkan pertimbangan sebagaimana dimaksud dalam huruf a dan huruf b, perlu menetapkan Peraturan Ketua Badan Amil Zakat Nasional Republik Indonesia tentang Pedoman Penggunaan Aplikasi Menara Masjid bagi BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota; Mengingat : 1. Undang-Undang Nomor 23 Tahun 2011 tentang Pengelolaan Zakat (Lembaran Negara Republik Indonesia Tahun 2011 Nomor 115, Tambahan Lembaran Negara Republik Indonesia Nomor 5255); 2. Peraturan Pemerintah Nomor 14 Tahun 2014 tentang Pelaksanaan Undang-Undang Nomor 23 Tahun 2011 tentang Pengelolaan Zakat (Lembaran Negara Republik Indonesia Tahun 2014 Nomor 38, Tambahan Lembaran Negara Republik Indonesia Tahun 2011 Nomor 5508); 3. Keputusan Presiden Republik Indonesia Nomor 110/P Tahun 2020 tentang Pemberhentian dengan Hormat dan Pengangkatan Anggota Badan Amil Zakat Nasional; 4. Keputusan Presiden Republik Indonesia Nomor 39/P Tahun 2021 tentang Pengangkatan Ketua dan Wakil Ketua Badan Amil Zakat Nasional Periode 2020-2025; 5. Peraturan Badan Amil Zakat Nasional Nomor 1 Tahun 2021 tentang Pedoman Tata Naskah Dinas (Berita Negara Republik Indonesia Tahun 2021 Nomor 1490); 6. Peraturan Badan Amil Zakat Nasional Republik Indonesia Nomor 1 Tahun 2023 tentang Pelaporan Pelaksanaan Pengelolaan Zakat, Infak, Sedekah, dan Dana Sosial Keagamaan Lainnya (Berita Negara Republik Indonesia Tahun 2023 Nomor 885); 7. Keputusan Direktur Jenderal Bimbingan Masyarkat Islam Nomor DJ.II/802 Tahun 2014 tentang Standar Pembinaan Manajemen Masjid; MEMUTUSKAN: Menetapkan : PERATURAN KETUA BADAN AMIL ZAKAT NASIONAL REPUBLIK INDONESIA TENTANG PEDOMAN PENGGUNAAN APLIKASI MENARA MASJID BAGI BAZNAS, BAZNAS PROVINSI, DAN BAZNAS KABUPATEN/KOTA.",
BAZNAS_20,"PERATURAN KETUA BADAN AMIL ZAKAT NASIONAL REPUBLIK INDONESIA NOMOR 5 TAHUN 2024 TENTANG PEDOMAN PENGGUNAAN APLIKASI MENARA MASJID BAGI BAZNAS, BAZNAS PROVINSI, DAN BAZNAS KABUPATEN/KOTA","BAB I KETENTUAN UMUM Pasal 1 Dalam Peraturan ini yang dimaksud dengan: 1. Badan Amil Zakat Nasional yang selanjutnya disebut BAZNAS adalah lembaga yang berwenang melakukan tugas pengelolaan zakat secara nasional. 2. Badan Amil Zakat Nasional Provinsi yang selanjutnya disebut BAZNAS Provinsi adalah lembaga yang berwenang melakukan pengelolaan zakat di tingkat provinsi. 3. Badan Amil Zakat Nasional Kabupaten/Kota yang selanjutnya disebut BAZNAS Kabupaten/Kota adalah lembaga yang berwenang melakukan pengelolaan zakat di tingkat kabupaten/kota. 4. Unit Pengumpul Zakat yang selanjutnya disingkat UPZ adalah satuan organisasi yang dibentuk oleh BAZNAS, BAZNAS Provinsi, atau BAZNAS Kabupaten/Kota untuk membantu mengumpulkan zakat. 5. Zakat adalah harta yang wajib dikeluarkan oleh seorang muslim atau badan usaha untuk diberikan kepada yang berhak menerimanya sesuai dengan syariat Islam. 6. Infak adalah harta yang dikeluarkan oleh seseorang atau badan usaha di luar zakat untuk kemaslahatan umum. 7. Sedekah adalah harta atau nonharta yang dikeluarkan oleh seseorang atau badan usaha di luar zakat untuk kemaslahatan umum. 8. Dana Sosial Keagamaan Lainnya yang selanjutnya disebut DSKL adalah dana sosial keagamaan dalam Islam yang meliputi antara lain harta nazar, harta amanah atau titipan, harta pusaka yang tidak memiliki ahli waris, kurban, kafarat, fidyah, hibah, dan harta sitaan serta biaya administrasi peradilan di pengadilan agama. 9. Muzaki adalah seorang muslim atau badan usaha yang berkewajiban untuk menunaikan zakat. 10. Mustahik adalah orang yang berhak menerima zakat. 11. Sistem Manajemen Informasi Badan Amil Zakat Nasional yang selanjutnya disebut SiMBA adalah sistem informasi pengelolaan zakat, infak, sedekah, dan dana sosial keagamaan lainnya yang terintegrasi untuk mendukung akuntabilitas dalam pengelolaan zakat secara nasional. 12. Aplikasi Menara Masjid adalah platform pencatatan pengumpulan, pendistribusian, dan pendayagunaan zakat, infak, sedekah, dan dana sosial keagamaan lainnya berbasis masjid, mushalla, dan nama lain sejenis.",
BAZNAS_21,"PERATURAN KETUA BADAN AMIL ZAKAT NASIONAL REPUBLIK INDONESIA NOMOR 5 TAHUN 2024 TENTANG PEDOMAN PENGGUNAAN APLIKASI MENARA MASJID BAGI BAZNAS, BAZNAS PROVINSI, DAN BAZNAS KABUPATEN/KOTA","BAB II RUANG LINGKUP Pasal 2 Ruang lingkup pengaturan dalam Pedoman Penggunaan Aplikasi Menara Masjid bagi BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota ini meliputi: a. masjid, mushalla, langgar, surau atau nama lainnya yang telah menjadi UPZ; dan b. masjid, mushalla, langgar, surau atau nama lainnya yang belum menjadi UPZ.",
BAZNAS_22,"PERATURAN KETUA BADAN AMIL ZAKAT NASIONAL REPUBLIK INDONESIA NOMOR 5 TAHUN 2024 TENTANG PEDOMAN PENGGUNAAN APLIKASI MENARA MASJID BAGI BAZNAS, BAZNAS PROVINSI, DAN BAZNAS KABUPATEN/KOTA","BAB III MAKSUD DAN TUJUAN Pasal 3 Maksud dan tujuan pedoman ini sebagai acuan bagi BAZNAS, BAZNAS Provinsi, dan BAZNAS Kabupaten/Kota dalam melaksanakan pencatatan pengelolaan Zakat, Infak, Sedekah dan DSKL berbasis masjid sesuai ruang lingkup sebagaimana dimaksud dalam Pasal 2.",
BAZNAS_23,"PERATURAN KETUA BADAN AMIL ZAKAT NASIONAL REPUBLIK INDONESIA NOMOR 5 TAHUN 2024 TENTANG PEDOMAN PENGGUNAAN APLIKASI MENARA MASJID BAGI BAZNAS, BAZNAS PROVINSI, DAN BAZNAS KABUPATEN/KOTA","BAB IV PENCATATAN Pasal 4 (1) Masjid, mushalla, langgar, surau atau nama lainnya melakukan pencatatan setiap transaksi pelaksanaan pengelolaan Zakat, Infak, Sedekah, dan DSKL di lingkungannya pada Aplikasi Menara Masjid. (2) Pencatatan setiap transaksi sebagaimana dimaksud pada ayat (1) meliputi: a. data pencatatan pengumpulan; dan b. data pencatatan pendistribusian dan pendayagunaan. (3) Masjid mushalla, langgar, surau atau nama lainnya melakukan pencatatan dan penyimpanan data pengelolaan Zakat, Infak, Sedekah, dan DSKL di lingkungannya sebagai wujud akuntabilitas dan transparansi kepada Muzaki.",
BAZNAS_24,"PERATURAN KETUA BADAN AMIL ZAKAT NASIONAL REPUBLIK INDONESIA NOMOR 5 TAHUN 2024 TENTANG PEDOMAN PENGGUNAAN APLIKASI MENARA MASJID BAGI BAZNAS, BAZNAS PROVINSI, DAN BAZNAS KABUPATEN/KOTA","BAB V KLASIFIKASI MASJID DI INDONESIA Pasal 5 (1) BAZNAS mengelola data masjid negara. (2) Masjid negara sebagaimana dimaksud pada ayat (1) merupakan masjid yang berada di ibu kota negara Indonesia, menjadi pusat kegiatan keagamaan tingkat kenegaraan. Pasal 6 (1) BAZNAS Provinsi mengelola data masjid di tingkat provinsi, meliputi: a. masjid nasional; b. masjid raya; dan c. masjid bersejarah. (2) Masjid nasional sebagaimana dimaksud pada ayat (1) huruf a, merupakan masjid yang berada di ibu kota provinsi yang ditetapkan oleh Menteri Agama sebagai masjid nasional dan menjadi pusat kegiatan keagamaan tingkat pemerintahan provinsi. (3) Masjid raya sebagaimana dimaksud pada ayat (1) huruf b, merupakan masjid yang berada di ibu kota provinsi, ditetapkan oleh Gubernur atas rekomendasi Kepala Kantor Wilayah Kementerian Agama Provinsi sebagai masjid raya, menjadi pusat kegiatan keagamaan tingkat pemerintahan provinsi. (4) Masjid bersejarah sebagaimana dimaksud pada ayat (1) huruf c, merupakan masjid yang berada di kawasan peninggalan kerajaan/wali/penyebar agama Islam/memiliki nilai besar dalam sejarah perjuangan bangsa, dibangun oleh para raja/kesultanan/para wali penyebar agama Islam serta para pejuang kemerdekaan. Pasal 7 (1) BAZNAS Kabupaten/Kota mengelola data masjid di tingkat kabupaten/kota, meliputi: a. masjid agung; b. masjid besar; c. masjid jami; d. masjid di tempat publik; dan e. mushalla. (2) Masjid agung sebagaimana dimaksud pada ayat (1) huruf a, merupakan masjid yang terletak di ibu kota pemerintahan kabupaten/kota, ditetapkan oleh Bupati/Walikota atas rekomendasi Kepala Kantor Kementerian Agama Pemerintahan Kabupaten/Kota, menjadi pusat kegiatan sosial keagamaan yang dihadiri oleh pejabat pemerintah kabupaten/kota. (3) Masjid besar sebagaimana dimaksud pada ayat (1) huruf b, merupakan masjid yang berada di kecamatan dan ditetapkan oleh pemerintah daerah setingkat Camat atas rekomendasi Kepala Kantor Urusan Agama (KUA) Kecamatan sebagai masjid besar, menjadi pusat kegiatan sosial keagamaan yang dihadiri oleh Camat, pejabat dan tokoh masyarakat tingkat kecamatan. (4) Masjid jami sebagaimana dimaksud pada ayat (1) huruf c, merupakan masjid yang terletak di pusat pemukiman di wilayah pedesaan/kelurahan. (5) Masjid di tempat publik sebagaimana dimaksud pada ayat (1) huruf d, merupakan masjid yang terletak di kawasan publik untuk memfasilitasi masyarakat dalam melaksanakan ibadah. (6) Mushalla sebagaimana dimaksud pada ayat (1) huruf e, merupakan masjid kecil yang terletak di kawasan pemukiman maupun publik untuk memfasilitasi masyarakat melaksanakan ibadah.",
